id,title,author,text,label
10,"We have a serious election in 2016 here in the United States of America, and to say that the Republican Party is in chaos is an understatement. Donald J. Trump needs to get his campaign back on track, and one thing he’s doing to do just that is to bring back some of his most loyal supporters to show support for him, especially those who might not have made it inside the Quicken Loans Arena in Cleveland, Ohio on Thursday night. 
The Trump campaign is set to bring back some of his most loyal supporters to show support for him, especially those who might not have made it inside the Quicken Loans Arena in Cleveland, Ohio on Thursday night. 
That’s why the Trump campaign is sending out a text message to his most loyal supporters, encouraging them to come show their support for him as he tries to get his campaign back on track. 
Here’s the text message the Trump campaign is sending out to his most loyal supporters",AI,"“The only thing I ask of our nation’s leaders is the ability to have a secure border,” President Trump said at a joint press conference with Mexican President Enrique Peña Nieto on Wednesday. “The primary reason I wanted to meet with President Peña was to suggest we work together to ensure that there is a border that is safe and secure for both of our countries,” the president added. 
Peña Nieto responded, “I told President Trump that Mexicans do not view him as a threat, and that he needs to be more confident in that fact. I believe that confidence can be brought about by concrete measures.” 
Trump and Peña Nieto held a joint press conference today to discuss the U.S.’s relationship with Mexico and how they can improve it. 
Trump, who has made border security a big issue this election, said he will build the wall and Mexico will pay for it. “",1
11,"After Donald Trump’s election, several liberal writers have blamed the Republican’s victory on the alleged lack of respect for the presidency displayed by Barack Obama during the last eight years. [DID OBAMA DESERVE BETTER SERVICE, TRUMP CITES? 
Michael Moore, for example, claimed that Obama “deserves better service” than he received from a Trump administration. [MOORE: TRUMP DESERVES BETTER SERVICE THAN OBAMA RECEIVED FROM AFRICA MAJOR NATIONS 
During the past week, actor Kal Penn appeared on MSNBC to demand that the public respect Obama. “I think we all agree that there is a level of respect that needs to be given to the president, and there is a level of expectation that needs to be set for this president,” he claimed. 
Penn also claimed that “we” hoped Obama would have a better relationship with Trump than",AI,"The FBI has sent a letter to all US mosques, asking them to register with the agency, the Trump administration confirmed Thursday. 
The move was announced by the Department of Justice on Twitter. 
“The Department is registering all mosques as required by Title III, the 1934 law that protects against domestic terrorism,” the DOJ wrote. 
DAILY Conservative Tribune Review 
 be the first to review!review!review!review!review!review!review!review!review!review! 
The Title III law “authorizes the Attorney General to exercise his powers relating to the registration of domestic hate groups,” the agency explained. 
The registration requirement “applies to mosques throughout the United States,” the DOJ added. 
The letter asks for information about the mosque’s “primary purpose and activities,” as well as its “board of directors, officers, and members.”",1
12,"(NaturalNews) Terrorists don’t win battles. They don’t even win wars. But they do score propaganda victories, which is why they’re constantly encouraged by the Left. And so it is with glee that we note that the Left is openly celebrating a recent event that has very little to do with actually fighting terrorists, and everything to do with advancing its own political agenda: 
The Al-Arabiya TV network reported that the Left is celebrating the death of a “Russian child” killed in the Syrian city of Aleppo. The report stated that “Syrian refugee Mustafa Al-Akri (6) from Russia was killed in Aleppo city when a bomb exploded near him.” 
The report noted that “social media users welcomed the death of the ‘Russian child,’ some posting images of dead Russian soldiers in Syria.” 
Of course, none of this is true. The report",AI,"Famed author and commentator Mark Dice is fed up with the mainstream media’s continuous bias towards Democrats and their refusal to hold the party accountable for their numerous scandals and lies. So, he’s taking action – with a very creative approach. 
The “fake news” industry is booming, but most of it is just as fake as the articles on Facebook, Google, and other mainstream media platforms. This is why Dice launched “The Truth Mill” two weeks ago – a website where he publishes the real news – the way it actually happened – with no spin, no narrative, and nothing else but the facts. 
Dice has a message for the media, Congress, and the American people: “There is no truth in our system. There is no justice. There is only political agendas. And the only reason you don’t see that is because we are controlled by corporate agendas.” 
He says the only",1
13,"October 6, 2016 
The following article was originally published on I Am The Millenium. 
The I Am The Millenium Facebook page posted a message earlier today that said, “We have no other choice but to shut down the page. There are too many trolls trying to ruin the page. We will be back as soon as possible.” 
It is with a heavy heart that I write this article. 
I Am The Millenium will not be coming back. 
The trolls did not ruin the page, they did not force the admins to shut it down. 
The admins decided to shut the page down because they’ve had enough with the trolls. They’ve had enough of the hateful comments, the angry messages, the threats, and the constant accusations that they’re fake and paid. 
It’s time for I Am The Millenium to become a place for real Irish people and not for the trolls.",AI,"It’s getting harder and harder to ignore the truth that is coming from the FBI, the Department of Justice and even some of the mainstream media. We all know that there was a lot of smoke surrounding the Trump campaign and Russia, but there is no fire. We all know that Hillary Clinton is the real candidate for “collusion” because she has been caught in so many lies about her private email server, Benghazi and more. So why does the mainstream media and the government keep pushing this Russia narrative? Well, they are being played. 
It appears that the Clinton Campaign, the Department of Justice and even some in the media have been played by a Russian spy named Christopher Steele. This is according to Republican Congressman Louie Gohmert who stated as much while speaking with Judge Jeanine on Saturday night. 
Gohmert said that the Russians are playing “shell games” to hide the truth about Hillary Clinton’s “pay",1
14,i,AI,"The United Nations Educational, Scientific and Cultural Organization, a.k.a. UNESCO, which operates as a globalist mouthpiece, has decided to promote the fictional tale of the “Holocaust” as a “historical fact,” reports Breitbart. 
“It is shameful that UNESCO, the United Nations’ Educational, Scientific and Cultural Organization, is promoting the cult of the Holocaust at a time when anti-Semitism is rising across the world,” said a statement issued by the Foreign Policy Initiative, a coalition of leaders from U.S. conservative and Christian groups. 
“Promoting the Holocaust as a historical fact when it has been used as a pretext for the most egregious violations of human rights and humanitarian law is an affront to the memories of the Holocaust’s millions of victims and to the moral authority of the United Nations,” the FPI leaders said. 
The U.N. body declared,",1
15,"Click Here To Learn More About The Secret Behind The Human Energy Field... The Secret Behind The Human Energy Field... Sunday, October 01, 2015 
If you’ve ever wondered why you can instantly feel another person’s emotional energy, or their desire to buy something, or their need for your attention, or their expectation of receiving something… 
Well, it’s because they’re affecting your energy. 
In fact, everyone you encounter affects your energy. 
And everyone else you encounter is feeling the impact of your energy. 
That’s how our human energy field works. 
It’s also how human networks and ecosystems function. 
People and things move, act, and react based on what they perceive from the energy of other people and things. 
And the way this all happens is through the use of frequency. 
You see, everything around you is vibrating at different levels of frequency.",AI,"While the mainstream media continues to focus its attention on President Trump’s cabinet picks, the Obama administration is quietly working to ensure a successful transition of power in January. 
According to sources within the White House and the United States General Services Administration (GSA), the Obama administration has reserved a room on the 16th floor of the Trump Tower in New York City for use during the transition period. 
The room is currently being used as a conference room for Mr. Trump’s team. 
The GSA is currently searching for more space for the Trump administration, and is exploring options at other properties owned by the Trump Organization, including the White House. 
The search has reportedly been difficult as most government offices are moving out of the Trump Tower to make way for the incoming president’s family. 
The Trumps are expected to move into the White House in January. 
The move comes as both the Obama and Trump administrations have begun to",1
16,"Donald Trump is the man who can bring back the jobs that the media says can never be brought back. 
Already, manufacturing companies are coming out of the woodwork to boast that Trump can make that happen. 
Trump can bring back the jobs that were never coming back. That’s a job-creating miracle. 
But the media is going to have a problem with that fact, so they’re going to have to come up with another pony. 
Here’s what the Washington Post reported. 
DONALD TRUMP HAS A PLAN TO REBUILD THE AMERICAN ECONOMY: 
“Donald Trump is preparing to roll out a detailed economic plan this week that will include new tax breaks and incentives for businesses and workers, according to advisers and Republican leaders with knowledge of the plan. The presumptive GOP nominee’s approach to the economy is something of a shift after months of criticism that he was not offering a",AI,"A new bill introduced in the New York State Legislature would force tech companies like Facebook and Twitter to create their own search engines.   House Bill 4222 would require companies with more than 50,000 users in the state to create their own search engines rather than use the search tools provided by their internet providers.   The bill was introduced by Democratic State Assemblyman James Brennan of Queens and would require tech companies to have a New York State-based search engine by November 1, 2019.   The bill would also require the search engine to have a minimum of 75 percent of its content in New York State.   The bill is the result of the tech industry’s controversial moves to censor content and limit access to information.   In recent years, Facebook, Google, and Twitter have all come under fire for censoring political content and censoring content that runs counter to their own political views.   The censorship has led to the rise of alternative social media platforms,",1
17,"A new poll finds that most Americans believe that secret meetings between the National Security Adviser and the Russian Ambassador were inappropriate. 
The new ABC News/Washington Post poll also found that most Americans believe that National Security Adviser Michael Flynn acted inappropriately in his contacts with the Russian officials. 
Fifty percent of respondents said they believed Flynn acted inappropriately in his contacts with the Russian officials. 
Just 28 percent of respondents believed that the secret meetings between Flynn and the Russian officials were appropriate. 
The reaction to Flynn’s actions has been widespread, with 13 percent of respondents saying they believed he should resign from his post as National Security Adviser, while 54 percent said he should keep his position. 
The poll also found that 63 percent of respondents believe it is “very important” for the FBI to continue its investigation into connections between political parties and Russia, while only 25 percent said the investigation was “only somewhat important.” 
The poll was conducted on",AI,"Comments (0)
The BBC have been forced to issue a humiliating U-turn after falsely accusing a UKIP MEP of saying “white people” were behind a “tidal wave of migration”. The BBC website initially reported that Bill Etheridge, a UKIP MEP for the North West of England, had made the remarks. However, when confronted with a video of the interview in which Mr Etheridge specifically denied making the statement, the BBC claimed they had been “inappropriately briefed”. The embarrassing gaffe came in the lead-up to the general election as the BBC sought to capitalise on the “tidal wave of migration” debate. Mr Etheridge was interviewed by BBC Radio 5 Live’s Duncan Weldon ahead of the General Election on Thursday. He was asked about UKIP’s policies on “immigration”, to which he responded: “Well we want controlled immigration, that’s why we’ve",1
18,"With the Trump election over the next phase will be the normalization of the deep state institutions. 
In order to achieve this goal the deep state must remove Donald Trump and replace him with a more suitable puppet. 
Donald Trump won the election because he appealed to the silent majority who are sick and tired of the globalist agenda. 
The next step for the deep state is to fully normalize Hillary Clinton and the Clinton Crime Family. 
The deep state is doing everything in their power to make sure the Hillary Clinton Investigation is never completed. 
The investigation into Hillary Clinton's secret email server was a set up from the beginning. The investigation did not start as the result of a GOP oversight committee request. 
The FBI was contacted by the Secret Service after a laptop was found that belonged to Clinton's aide. The laptop was never turned over by Clinton's aide. 
The Secret Service contacted the FBI after they realized that classified information was on the laptop.",AI,"Comments 
Donald Trump’s campaign manager, Kellyanne Conway, struggled to defend the Republican presidential nominee after the third presidential debate on Wednesday. 
“He was crisp, he was strong, he was slow and steady,” Conway said on Fox and Friends on Thursday. “He was presidential. Hillary Clinton, on the other hand, gave a very performance that was over-prepared, very lackadaisical, very unprepared, rambling, which is what you saw in the WikiLeaks emails.” 
Conway went on to compare the Democratic nominee to a “robot” because of the way she is able to “zip through” the “scripted” speeches and “zealot” answers she delivers at debates. 
“I think we should be very happy that Hillary Clinton is very robotic,” she said. “There was a very un-humanness to what she",1
19,"A new study by the University of Edinburgh has found that the majority of news we consume is fake. 
The researchers analyzed 3,000 articles from 65 different news sources, including the BBC, the Telegraph, and the New York Times. 
The results of their study, published in the journal Attention, Perception, and Psychophysics, found that “fake news” was much more common than actual news. 
Researchers found that 65% of the articles they analyzed were categorised as “fake news,” while only 35% were real news. More than half of the “fake news” articles the researchers analyzed originated from Twitter, with the other half coming from other social media platforms and online news blogs. 
The most common “fake news” stories were related to politics, immigration, and the EU. 
At the same time, the study also found that people were much better at detecting fake news than real news. According",AI,"But the truth is that Trump has done more for the Hispanic community than many people realize. 
He built up the Hispanic Republican community, and that has largely disappeared. 
He did a lot of work with the Hispanic community, and then everybody just forgot about it. 
Trump built up the Hispanic Republican community, and they just deserted him. 
That’s not going to happen with the black community. They’ve been duped before, and they’re not going to do that again. 
They’re going to see this as a real change. They see it as a positive change. 
The only way we’re going to get a positive change, and a change that’s going to help the African-American community is if Donald Trump becomes president. 
If we get that, we’re going to have a different country. We’re going to have a country that’",1
20,"Tweet 
An illegal alien was arrested after making a pipe bomb at an Applebee’s in Massachusetts, according to police. 
Germaine Marbin Montano, 26, “was found in possession of a homemade explosive device” at the restaurant in Lexington last Thursday night, officials said. 
He was arrested and charged with possessing a bomb. 
In court on Friday, a judge ordered Montano be held without bail. 
Officials say Montano is an illegal alien from Haiti who has been living in the United States for 10 years. He allegedly paid a $20 fee to come into the country. 
On Thursday, the Lexington Police Department responded to Applebee’s on North Broadway for a reported “suspicious person.” 
Upon arrival, officers were told that Montano was in the bathroom “holding a pipe bomb.” 
He was arrested and the device was safely destroyed. 
According to",AI,"The Israel Defense Forces on Thursday afternoon announced the death of its first female fighter pilot. 
“The IDF’s first female fighter pilot has given her life in the service of the IDF,” the army said in a statement. 
“The IDF’s 126 fighter pilots are among the most cultivated and skilled in the Israeli defense forces,” the statement added. 
“Their contribution to the security of the state is significant and unique, and it is a source of pride for all of us.” 
The army did not release the name of the pilot, but her family identified her as 32-year-old Luluv (pronouncedloo-LOO-vuh) Halevy ( ) Halevy, who was born in the United States. 
She was raised in Israel by parents who served in the IDF. 
Her mother, Lynn Halevy, is a colonel in the reserves and has served",1
21,"(NaturalNews) A new study published in the journal Biological Conservation has shown that when human beings occupy regions of the planet, we destroy the habitat of important plants and animals. The study, which focused on the western United States, found that when humans are in the region, the native biodiversity of plants and animals drops by 60 percent.   The study, which was conducted by scientists from the University of California, Riverside, and other institutions, also found that when human beings are removed from a region, the native plant and animal diversity increases by 40 percent. The study focused on the state of California, which has been the focus of a number of recent studies showing the devastating effects of human beings on the environment. Studies have shown that, for example, the population of the endangered southwestern slope chipmunk, which is on the brink of extinction, has been reduced by half since the introduction of the Colorado potato beetle, which was introduced to North America by humans. Other studies have shown that the mountains",AI,"Donald Trump is being viciously attacked by the corrupt media and the Clinton campaign because they know that he can win and they can lose. 
Trump is the only candidate who can win the election and that is why the media is trying to destroy him before the election. 
The American people are fed up with the corruption in Washington D.C. and they are sick of the status quo. 
The corrupt establishment has lost touch with the average American and that is why they are panicking. 
It is clear to most people that Hillary Clinton is a dishonest candidate and that she can’t win in November. 
The mainstream media should be cheering for Hillary Clinton but they are trying to destroy Trump because they know he could beat her. 
The corrupt media refuses to cover Hillary Clinton’s scandals and they ignore her dangerous illegal email server but they spend countless hours attacking Donald Trump. 
It is clear that the media is biased and they are trying",1
22,"Militant group al-Shabab has claimed responsibility for a bomb attack that killed at least five people and injured dozens more in Mogadishu, the capital of Somalia. 
The blast, which the Al-Qaeda affiliate said was targeting a “military vehicle”, took place during rush hour in the centre of the capital, according to a Reuters witness. 
State media said private radio stations had stopped broadcasting following the attack. 
In a statement, al-Shabab said the attack had been carried out by its members against “a military vehicle belonging to the apostate government”. 
Militants loyal to the group still control large areas of the south of the country, but have recently been pushed out of the capital. 
The group was pushed out of Mogadishu after a joint African Union (AU) peacekeeping and military force joined the Somali national army in 2015. 
It is still active, however,",AI,"An eerie coincidence has sparked a flurry of online speculation that a pizza restaurant in Washington DC may be the site of the mythical PizzaGate Comet. 
The Comet is a fictional pizza place mentioned in a leaked email from Hillary Clinton campaign chairman John Podesta. The email was published by WikiLeaks. 
On Sunday, a Twitter user posted the following tweet, tagging the Comet restaurant in Washington DC: 
The tweet was accompanied by a screenshot of the e-mail. 
The Twitter user who posted the tweet has not revealed his or her name. 
“I just found an e-mail on Podesta’s server that references a “Pizza” from “the Comet”—strange that it’s the only e-mail in his archive with a pizza reference,” the user wrote. 
“What do you think this means?” the user continued. 
The tweet was shared more than 4,700",1
